状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月日线+周线,SH.601698,中国卫通,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航天装备Ⅲ / 航天装备Ⅱ / 低空经济 / 卫星互联网 / 北斗导航,MACD绿柱扩大_零上,2026-05-25,33.4,MACD绿柱扩大_零上,2026-05-29,30.1,35,3.9
近1月日线+周线,SH.688109,品茗科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 工业互联,背驰买,2026-05-22,76,MACD绿柱扩大_零上,2026-05-29,77,22.75,1.8
近1月日线+周线,SZ.300292,吴通控股,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 毫米波概念,MACD绿柱扩大_零上,2026-05-29,5.39,缺口买:普通,2026-05-15,6.55,33.25,1.7
近1月日线+周线,SZ.300588,熙菱信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 时空大数据 / 数字经济 / 安防概念,MACD绿柱缩小_零下,2026-05-29,19.46,MACD绿柱扩大_零上,2026-05-29,19.46,30,1.7
近1月日线+周线,SH.688316,青云科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 算力概念 / 边缘计算,MACD绿柱扩大_零上,2026-05-26,68.85,MACD绿柱扩大_零上,2026-05-29,61.86,28,1.6
近1月日线+周线,SZ.300650,太龙股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / MiniLED / 无线耳机 / LED概念,MACD绿柱扩大_零上,2026-05-27,14.96,MACD绿柱缩小_零下,2026-05-22,16.05,30,0.5
近1月日线+周线,SH.688515,裕太微,半导体产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 汽车芯片 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,191.53,缺口买:普通,2026-05-15,206.5,24.5,-0.4
近1月日线+周线,SH.603111,康尼机电,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联,MACD绿柱扩大_零上,2026-05-19,6.74,MACD绿柱缩小_零下,2026-05-15,6.68,30,-1.6
近1月日线+周线,SH.603611,诺力股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械 / 工程机械整机 / 新型工业化 / 工程机械概念,一买,2026-05-28,17.57,MACD绿柱缩小_零下,2026-05-22,18.75,30,-7.3
近1月日线+周线,SH.603321,梅轮电梯,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联,MACD绿柱扩大_零上,2026-05-20,7.36,MACD绿柱缩小_零下,2026-05-15,7.37,30,-8.9
近1月日线+周线,SZ.300389,艾比森,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 显示技术 / 柔性屏(折叠屏),MACD绿柱缩小_零下,2026-05-28,14.77,MACD绿柱扩大_零上,2026-05-22,15.15,30,-9.8
近1月日线+周线,SZ.301330,熵基科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 数据安全 / AI智能体 / 安防概念,MACD绿柱缩小_零下,2026-05-20,30.36,MACD绿柱扩大_零上,2026-05-29,27.2,30,-9.9
近1月日线+周线,SZ.300042,朗科科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / AI眼镜,MACD绿柱扩大_零上,2026-05-29,58.69,缺口买:持续,2026-05-08,63.78,22.75,-10.8
近1月日线+周线,SH.688004,博汇科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据安全 / 数字孪生 / 区块链 / 大数据,MACD绿柱扩大_零上,2026-05-27,21.5,MACD绿柱缩小_零下,2026-05-08,24.29,30,-16.1
近1月日线+周线,SH.688636,智明达,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 无人机 / 军工,MACD绿柱扩大_零上,2026-05-20,41.49,MACD绿柱扩大_零上,2026-05-22,40.69,29.75,-16.1
近1月日线+周线,SZ.300213,佳讯飞鸿,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 其他通信设备 / 通信 / 通信设备,MACD绿柱扩大_零上,2026-05-28,7.87,MACD绿柱缩小_零下,2026-05-22,8.11,31.5,-17.3
近1月日线+周线,SH.600410,华胜天成,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 时空大数据 / 智慧政务 / 工业互联 / 区块链,MACD绿柱缩小_零下,2026-05-20,22.24,MACD绿柱扩大_零上,2026-05-29,18.96,30,-17.9
近1月日线+周线,SZ.002651,利君股份,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ,一买,2026-05-28,8.11,MACD绿柱缩小_零下,2026-05-15,9.26,30,-18.2
近1月日线+周线,SZ.002322,理工能科,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数字孪生,一买 / MACD绿柱缩小_零下,2026-05-28,11.14,MACD绿柱扩大_零上,2026-05-29,11.25,30,-18.3
近1月日线+周线,SZ.300807,天迈科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / ERP概念 / 工业互联 / 智慧城市,MACD绿柱扩大_零上,2026-05-22,49,MACD绿柱扩大_零上 / 缺口买:普通,2026-05-29,44.9,31.5,-19.9
近1月日线+周线,SH.688092,爱科科技,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天,MACD绿柱扩大_零上,2026-05-26,27.88,MACD绿柱扩大_零上,2026-05-29,26.6,29.75,-21.9
近1月日线+周线,SZ.002595,豪迈科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,MACD绿柱扩大_零上,2026-05-20,56.86,MACD绿柱扩大_零上,2026-05-29,52.31,35,-28.3
近1月日线+周线,SH.688167,炬光科技,半导体产业链,半导体产业链 / 第三代半导体 / 分立器件,MACD绿柱扩大_零上,2026-05-29,448,缺口买:普通,2026-05-15,513.97,28,-31.8
近1月日线+周线,SZ.300112,万讯自控,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 新型工业化 / 工业母机 / 机器视觉,MACD绿柱扩大_零上,2026-05-27,7.33,MACD绿柱缩小_零下,2026-05-15,8.43,30,-37.9
近1月日线+周线,SH.603918,金桥信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据确权 / Web3.0 / 智慧政务 / 数字孪生 / 区块链,一买,2026-05-29,11.2,MACD绿柱缩小_零下,2026-05-22,12.53,29.4,-43.8
近1月日线+周线,SH.688232,新点软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / AI应用 / 智慧政务 / 智慧城市,一买,2026-05-29,19.71,MACD绿柱缩小_零下,2026-05-22,21.671,30,-44.4
近1月日线+周线,SZ.002657,中科金财,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 智谱AI概念 / 财税数字化 / Web3.0 / 虚拟数字人 / 智慧政务,一买,2026-05-29,17.57,MACD绿柱缩小_零下,2026-05-08,21.89,30,-45.7
近1月日线+周线,SZ.002414,高德红外,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ,MACD绿柱扩大_零上,2026-05-27,13.21,MACD绿柱扩大_零上,2026-05-29,12.87,28,-48.1
近1月日线+周线,SH.603927,中科软,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数字货币 / 区块链 / 大数据,一买,2026-05-29,14.77,MACD绿柱缩小_零下,2026-05-22,16.01,30,-54.1
近1月日线+周线,SZ.002148,北纬科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信,MACD绿柱扩大_零上,2026-05-22,7.4,MACD绿柱缩小_零下,2026-05-15,7.7,30,-61
近1月日线+周线,SZ.002212,天融信,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据安全 / 数字货币,一买,2026-05-29,6.6,MACD绿柱缩小_零下,2026-05-22,7.26,30,-89.7
近1月日线+周线,SH.688326,经纬恒润,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 大数据,MACD绿柱缩小_零下,2026-05-18,90.62,MACD绿柱扩大_零上,2026-05-22,92.72,30,-95.4
近1月日线+周线,SH.600570,恒生电子,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数字货币 / 区块链,MACD绿柱扩大_零上,2026-05-21,26.17,MACD绿柱缩小_零下,2026-05-22,25.83,30,-141.7
近1月日线+周线,SZ.300399,天利科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / 算力租赁/智算云服务 / 阿里概念,MACD绿柱扩大_零上,2026-05-28,21.2,MACD绿柱缩小_零下,2026-05-22,21.9,30,-173
近1月仅日线,SZ.300561,*ST汇科,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 区块链,二买 / 拒绝回调相对强度 / MACD绿柱扩大_零上,2026-06-01,21.97,,,,90,186.8
近1月仅日线,SZ.000509,华塑控股,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子,二买 / 三买,2026-05-22,3.66,,,,34.1,186.4
近1月仅日线,SZ.000601,韶能股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,二买 / MACD绿柱扩大_零上,2026-05-26,7.31,,,,34.1,185.5
近1月仅日线,SZ.300560,中富通,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信,二买 / 趋势买,2026-05-22,16.09,,,,42.9,175.2
近1月仅日线,SH.605389,长龄液压,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械器件 / 工程机械 / 减速器 / 工程机械概念,MACD绿柱扩大_零上,2026-05-29,85.14,,,,35,172.9
近1月仅日线,SZ.300866,安克创新,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 品牌消费电子 / 消费电子 / 消费电子概念 / 无线耳机,二买 / 三买 / MACD绿柱扩大_零上,2026-05-28,127.46,,,,42.9,170.1
近1月仅日线,SZ.003004,*ST声迅,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 安防概念,三买 / 趋势买 / 拒绝回调相对强度 / 200日新高突破,2026-06-01,65.68,,,,90,169.6
近1月仅日线,SH.688171,纬德信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数据安全,二买 / MACD绿柱扩大_零上 / 形态:头肩底,2026-05-22,55.89,,,,34.1,166.4
近1月仅日线,SH.688777,中控技术,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 新型工业化 / PLC概念 / 机器人概念,二买 / 三买,2026-05-15,74.6,,,,42.9,162.2
近1月仅日线,SZ.002975,博杰股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / AI眼镜 / 无线耳机 / MLCC / 苹果概念,三买 / 趋势买 / 200日新高突破 / 缺口买:持续,2026-06-01,135.07,,,,53.348,161.5
近1月仅日线,SZ.301200,大族数控,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,二买 / 三买,2026-05-07,175.77,,,,42.9,160.8
近1月仅日线,SH.688347,华虹公司,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 集成电路制造,三买,2026-05-19,140,,,,32.5,160.1
近1月仅日线,SZ.002636,金安国纪,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,二买 / 三买 / MACD绿柱扩大_零上,2026-05-21,42.555,,,,42.9,158.8
近1月仅日线,SZ.301205,联特科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件,MACD绿柱扩大_零上 / 缺口买:持续,2026-05-29,316.02,,,,33.25,157.4
近1月仅日线,SH.688615,合合信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / AI应用 / 数据要素 / 人工智能 / 大数据,MACD绿柱扩大_零上,2026-05-29,127.81,,,,28,156.3
近1月仅日线,SH.688519,南亚新材,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,MACD绿柱扩大_零上,2026-05-21,183,,,,28,155.7
近1月仅日线,SH.688692,达梦数据,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 人工智能 / 大数据,趋势买,2026-05-27,249.08,,,,21,155.3
近1月仅日线,SZ.300689,澄天伟业,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备,二买 / 三买 / MACD绿柱扩大_零上 / 形态:头肩底,2026-05-29,55.25,,,,42.9,155.3
近1月仅日线,SH.605277,新亚电子,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装,拒绝回调相对强度 / 缺口买:持续,2026-06-01,25.74,,,,83.374,152.8
近1月仅日线,SZ.301183,东田微,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件 / 荣耀概念 / 小米概念,二买 / 三买,2026-05-19,235.5,,,,42.9,150
近1月仅日线,SH.600330,天通股份,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,二买 / 三买 / MACD绿柱扩大_零上,2026-05-26,28.86,,,,42.9,149.9
近1月仅日线,SH.688218,江苏北人,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人,三买 / 趋势买 / MACD绿柱扩大_零上,2026-05-29,45.15,,,,40,149.3
近1月仅日线,SH.603559,ST通脉,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信 / 5G概念,二买 / 三买 / 趋势买,2026-05-27,9.06,,,,42.9,147.3
近1月仅日线,SZ.301028,鼎熔岩,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,二买 / 三买,2026-05-15,16.45,,,,42.9,147.3
近1月仅日线,SZ.300502,新易盛,光模块/CPO产业链,光模块/CPO产业链 / 光模块/CPO / 光通信模块 / CPO概念,二买 / 三买,2026-05-07,513,,,,42.9,146.3
近1月仅日线,SH.688583,思看科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 机器人概念 / 工程机械概念,一买,2026-05-29,109.57,,,,28,146.2
近1月仅日线,SH.688508,芯朋微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 中芯概念 / 半导体概念,MACD绿柱扩大_零上,2026-05-28,95.76,,,,24.5,145.7
近1月仅日线,SZ.300822,贝仕达克,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装,MACD绿柱扩大_零上,2026-05-29,13.79,,,,29.75,144.9
近1月仅日线,SZ.000839,国安股份,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信,MACD绿柱扩大_零上,2026-05-28,3.07,,,,28,140.5
近1月仅日线,SZ.300088,长信科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 显示技术 / 荣耀概念 / 柔性屏(折叠屏),二买 / MACD绿柱扩大_零上,2026-05-22,6.86,,,,34.1,139.3
近1月仅日线,SZ.300566,激智科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件 / 显示技术 / AI眼镜,二买 / 三买,2026-05-18,19.61,,,,42.9,139.1
近1月仅日线,SZ.001389,广合科技,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,二买 / 三买 / MACD绿柱扩大_零上,2026-05-28,185.3,,,,42.9,138.5
近1月仅日线,SZ.002241,歌尔股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 混合现实 / MicroLED,二买,2026-05-22,24.103,,,,34.1,137.6
近1月仅日线,SZ.002077,大港股份,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 集成电路封测 / 半导体,二买 / 三买 / 形态:头肩底,2026-05-19,16.82,,,,42.9,137.5
近1月仅日线,SZ.000020,深华发Ａ,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子,MACD绿柱缩小_零下,2026-05-29,12.46,,,,30,136.2
近1月仅日线,SH.688258,卓易信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用,二买 / MACD绿柱扩大_零上,2026-05-25,138.96,,,,42.9,135.3
近1月仅日线,SH.688479,友车科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / ERP概念 / 人工智能,二买 / 三买 / MACD绿柱扩大_零上,2026-05-26,38.66,,,,42.9,134
近1月仅日线,SZ.002823,凯中精密,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,二买 / 形态:头肩底,2026-05-22,15.94,,,,42.9,133.1
近1月仅日线,SZ.301563,云汉芯城,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据要素 / 工业互联,二买 / MACD绿柱扩大_零上,2026-05-27,161.154,,,,34.1,131.5
近1月仅日线,SZ.000100,TCL科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 显示技术 / 柔性屏(折叠屏) / 电子纸概念,二买,2026-05-08,4.18,,,,34.1,130.7
近1月仅日线,SH.688418,震有科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 其他通信设备 / 通信 / 通信设备 / 通信技术,MACD绿柱扩大_零上,2026-05-25,51.88,,,,29.75,129.6
